CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
301550,52.0,1,1,17.0,2,0,2,3.0,1,3.0,1,1.0,0,1,1,0.0,2,18149.0,1,3,0
301551,31.0,1,1,9.0,2,1,4,4.0,0,4.0,2,3.0,0,3,0,1.0,1,30594.0,2,1,1
301552,60.0,0,3,7.0,2,0,3,5.0,1,3.0,3,2.0,0,5,1,2.0,2,24151.0,1,4,0
301553,23.0,1,1,13.0,3,1,4,4.0,0,3.0,0,2.0,0,2,1,1.0,1,21451.0,1,0,0
301554,44.0,1,1,15.0,2,1,3,3.0,0,5.0,0,2.0,1,3,1,0.0,1,17559.0,1,2,0
301555,18.0,1,1,9.0,2,1,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,16420.0,1,0,1
301556,28.0,1,1,6.0,2,1,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,16563.0,1,1,0
301557,38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,2,1,1.0,2,23686.0,1,2,0
301558,37.0,1,1,13.0,3,1,3,4.0,1,4.0,1,8.0,0,4,0,2.0,2,23619.0,1,2,0
301559,45.0,1,1,35.0,1,1,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0,1,2,0
301560,54.0,0,1,7.0,3,0,3,5.0,4,3.0,1,6.0,1,1,0,1.0,0,31643.0,2,3,0
301561,39.0,0,1,15.0,2,1,3,3.0,1,4.0,3,1.0,0,1,1,0.0,2,21782.0,1,2,0
301562,32.0,0,1,21.0,3,0,2,3.0,1,3.0,1,6.0,0,3,0,1.0,2,21667.0,1,1,0
301563,42.0,1,1,21.0,2,1,3,4.0,0,3.0,1,6.0,0,4,1,2.0,1,21129.0,1,2,0
301564,29.0,1,3,16.0,3,1,2,3.0,0,4.0,1,2.0,0,2,0,1.0,1,17297.0,1,1,0
301565,43.0,0,1,26.0,3,1,3,3.0,0,3.0,1,8.0,1,3,1,2.0,1,21437.0,1,2,1
301566,28.0,1,3,9.0,2,1,4,4.0,1,3.0,3,3.0,1,4,1,3.0,2,23156.0,1,1,0
301567,32.0,1,1,16.0,2,1,3,4.0,3,4.0,1,3.0,0,3,1,2.0,3,29326.0,2,1,0
301568,45.0,1,1,9.0,2,0,4,2.0,0,3.0,0,3.0,0,4,1,1.0,1,20689.0,1,2,0
301569,32.0,1,1,30.0,3,1,4,5.0,1,3.0,1,2.0,0,3,0,2.0,2,24260.0,1,1,0
301570,43.0,1,1,17.0,2,1,1,3.0,3,3.0,1,2.0,0,1,1,0.0,3,22510.0,1,2,0
301571,55.0,0,1,8.0,2,1,3,3.0,3,4.0,0,4.0,0,2,1,1.0,3,25976.0,2,3,0
301572,55.0,1,1,17.0,3,0,4,4.0,1,5.0,3,8.0,1,1,0,1.0,2,23118.0,1,3,0
301573,24.0,1,1,33.0,2,1,3,4.0,0,3.0,1,3.0,0,1,0,2.0,1,21582.0,1,0,0
301574,35.0,0,3,14.0,3,0,3,4.0,3,3.0,0,5.0,1,5,1,2.0,3,25377.0,2,1,0
301575,43.0,1,1,12.0,2,1,2,4.0,4,3.0,1,5.0,1,3,1,0.0,0,31627.0,2,2,0
301576,33.0,1,1,9.0,2,1,4,4.0,0,4.0,2,3.0,0,3,1,2.0,1,20071.0,1,1,1
301577,39.0,1,1,9.0,3,1,3,4.0,1,3.0,1,1.0,0,4,0,2.0,2,18069.0,1,2,0
301578,39.0,1,3,17.0,3,1,4,5.0,3,3.0,1,2.0,1,3,1,2.0,3,27418.0,2,2,0
301579,29.0,1,1,14.0,3,1,3,4.0,1,3.0,1,2.0,1,3,1,1.0,2,20056.0,1,1,0
301580,31.0,1,1,29.0,3,1,3,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20582.0,1,1,0
301581,46.0,0,1,24.0,3,0,2,3.0,3,3.0,0,6.0,0,3,1,0.0,3,25527.0,2,3,0
301582,19.0,1,1,8.0,2,1,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0,1,0,1
301583,55.0,1,1,6.0,3,1,2,3.0,2,5.0,2,1.0,1,2,1,0.0,4,34045.0,2,3,0
301584,31.0,0,3,33.0,3,0,3,5.0,1,5.0,3,7.0,0,2,0,2.0,2,25374.0,2,1,1
301585,29.0,0,1,31.0,1,1,4,5.0,3,5.0,3,3.0,0,1,1,2.0,3,27400.0,2,1,1
301586,56.0,0,1,6.0,2,1,2,3.0,1,3.0,1,2.0,0,3,0,0.0,2,21306.0,1,4,0
301587,36.0,0,1,24.0,3,0,3,3.0,0,3.0,2,2.0,0,3,0,1.0,1,17153.0,1,2,0
301588,36.0,1,1,15.0,3,1,2,4.0,1,4.0,1,3.0,1,4,0,1.0,2,23847.0,1,2,0
301589,52.0,0,1,31.0,3,0,2,4.0,4,3.0,0,4.0,0,5,0,1.0,0,28826.0,2,3,0
301590,37.0,1,1,13.0,3,1,1,3.0,3,3.0,2,5.0,0,1,0,0.0,3,28664.0,2,2,0
301591,32.0,1,1,9.0,2,0,2,3.0,3,3.0,3,4.0,0,1,1,0.0,3,26159.0,2,1,0
301592,32.0,0,1,22.0,3,1,4,4.0,0,3.0,0,3.0,0,4,1,3.0,1,21288.0,1,1,1
301593,39.0,0,2,7.0,2,1,3,4.0,0,4.0,1,2.0,1,1,1,2.0,1,21669.0,1,2,0
301594,40.0,1,3,8.0,2,0,3,3.0,2,3.0,1,1.0,0,3,1,0.0,4,33041.0,2,2,0
301595,25.0,1,3,19.0,3,1,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17096.0,1,0,0
301596,29.0,1,1,28.0,3,1,3,4.0,0,3.0,0,3.0,0,2,0,1.0,1,21391.0,1,1,0
301597,53.0,1,1,8.0,3,1,2,1.0,4,4.0,2,5.0,0,1,1,0.0,0,31598.0,2,3,0
301598,31.0,1,1,15.0,2,1,2,3.0,3,4.0,1,2.0,0,3,0,0.0,3,25648.0,2,1,0
301599,31.0,0,3,8.0,2,0,2,3.0,3,3.0,1,2.0,1,1,1,0.0,3,24852.0,1,1,0
301600,36.0,0,1,24.0,2,1,3,3.0,1,3.0,3,3.0,0,3,1,0.0,2,22779.0,1,2,0
301601,45.0,1,2,30.0,3,1,2,3.0,0,4.0,2,2.0,0,4,0,1.0,1,17177.0,1,2,0
301602,31.0,1,1,9.0,3,1,3,5.0,0,3.0,3,2.0,0,4,0,1.0,1,21398.0,1,1,0
301603,21.0,0,3,6.0,1,0,3,4.0,0,4.0,2,2.0,1,5,1,2.0,1,17174.0,1,0,1
301604,33.0,1,3,20.0,2,1,4,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23081.0,1,1,0
301605,37.0,1,1,34.0,3,1,4,4.0,1,3.0,0,8.0,0,3,1,1.0,2,23915.0,1,2,0
301606,41.0,1,1,18.0,1,0,2,3.0,2,3.0,1,2.0,0,4,1,1.0,4,34545.0,2,2,1
301607,37.0,0,3,10.0,3,1,3,5.0,3,3.0,1,6.0,0,1,0,1.0,3,28377.0,2,2,0
301608,39.0,0,1,9.0,2,1,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,20380.0,1,2,0
301609,26.0,1,3,15.0,2,1,3,2.0,1,4.0,1,2.0,0,4,1,1.0,2,23529.0,1,1,0
301610,39.0,1,3,10.0,2,1,3,4.0,1,3.0,3,2.0,1,3,1,2.0,2,25539.0,2,2,0
301611,45.0,1,3,7.0,3,0,4,4.0,1,5.0,1,7.0,1,2,0,1.0,2,24132.0,1,2,0
301612,35.0,1,3,21.0,1,0,3,4.0,0,3.0,1,3.0,1,5,1,1.0,1,21257.0,1,1,0
301613,47.0,0,3,15.0,2,1,2,5.0,4,3.0,1,1.0,0,5,1,1.0,0,27936.0,2,3,1
301614,30.0,1,1,22.0,2,0,4,6.0,0,3.0,0,2.0,1,5,1,1.0,1,20846.0,1,1,0
301615,50.0,1,1,14.0,2,1,3,5.0,3,3.0,2,2.0,0,2,1,2.0,3,29643.0,2,3,0
301616,27.0,0,1,7.0,3,0,4,5.0,0,3.0,1,3.0,0,2,1,1.0,1,20685.0,1,1,0
301617,49.0,1,3,14.0,1,1,2,4.0,4,4.0,1,7.0,0,4,1,1.0,0,28120.0,2,3,0
301618,37.0,1,2,20.0,2,1,3,5.0,0,5.0,1,6.0,1,5,1,2.0,1,23317.0,1,2,1
301619,41.0,1,3,33.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,27074.0,2,2,0
301620,52.0,1,1,16.0,2,1,4,4.0,0,3.0,0,5.0,0,3,1,1.0,1,20753.0,1,3,0
301621,45.0,0,1,13.0,2,1,3,1.0,1,3.0,1,5.0,0,1,1,0.0,2,21434.0,1,2,0
301622,42.0,1,1,19.0,1,0,3,4.0,2,3.0,1,3.0,0,4,1,2.0,4,38223.0,3,2,1
301623,33.0,0,1,17.0,2,1,3,4.0,0,3.0,1,8.0,0,1,0,1.0,1,22111.0,1,1,0
301624,32.0,0,1,8.0,2,1,3,3.0,0,3.0,2,1.0,0,5,1,1.0,1,18068.0,1,1,0
301625,30.0,1,3,13.0,3,1,2,3.0,0,4.0,2,1.0,0,2,1,0.0,1,17983.0,1,1,0
301626,42.0,1,1,16.0,2,1,4,4.0,0,5.0,1,3.0,0,5,1,2.0,1,20967.0,1,2,0
301627,28.0,0,1,12.0,2,1,2,4.0,0,3.0,1,2.0,1,4,1,1.0,1,17703.0,1,1,0
301628,40.0,1,3,9.0,2,1,3,2.0,3,3.0,3,2.0,0,1,0,1.0,3,26558.0,2,2,0
301629,57.0,1,1,30.0,2,1,2,2.0,3,3.0,1,4.0,1,4,1,1.0,3,24439.0,1,4,0
301630,34.0,0,1,13.0,2,1,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,26403.0,2,1,0
301631,59.0,1,1,9.0,1,1,3,4.0,0,3.0,2,6.0,0,2,1,2.0,1,21157.0,1,4,1
301632,43.0,1,1,15.0,2,1,3,4.0,0,3.0,3,6.0,0,1,1,2.0,1,22646.0,1,2,0
301633,34.0,1,1,14.0,3,0,3,3.0,1,3.0,2,4.0,0,4,1,1.0,2,21142.0,1,1,0
301634,41.0,1,1,8.0,2,0,2,5.0,0,3.0,1,5.0,1,3,0,1.0,1,17778.0,1,2,1
301635,35.0,1,1,15.0,2,0,3,4.0,3,3.0,1,2.0,1,4,1,2.0,3,25685.0,2,1,0
301636,35.0,0,3,8.0,2,0,3,6.0,0,3.0,3,3.0,0,3,0,2.0,1,23122.0,1,1,1
301637,30.0,0,1,17.0,2,0,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,25301.0,2,1,1
301638,42.0,1,2,8.0,1,1,2,3.0,0,3.0,1,1.0,1,4,1,0.0,1,17696.0,1,2,0
301639,26.0,0,2,23.0,2,0,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0,1,1,1
301640,46.0,1,1,13.0,3,1,3,3.0,3,3.0,1,7.0,0,1,1,1.0,3,25845.0,2,3,0
301641,29.0,0,1,20.0,2,0,2,3.0,3,3.0,3,1.0,1,5,1,0.0,3,22553.0,1,1,1
301642,52.0,1,1,14.0,2,0,2,3.0,0,5.0,0,1.0,0,1,1,1.0,1,17950.0,1,3,0
301643,27.0,1,1,13.0,2,0,4,4.0,0,3.0,0,3.0,1,2,0,1.0,1,21337.0,1,1,0
301644,36.0,0,3,17.0,1,0,3,3.0,3,3.0,0,1.0,0,5,0,0.0,3,24738.0,1,2,0
301645,40.0,1,1,13.0,3,1,3,5.0,3,5.0,1,6.0,0,4,1,1.0,3,28669.0,2,2,0
301646,34.0,1,3,16.0,2,0,2,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17220.0,1,1,0
301647,19.0,1,2,8.0,1,1,2,4.0,0,3.0,2,2.0,0,3,0,0.0,1,17564.0,1,0,1
301648,31.0,1,1,8.0,3,1,4,4.0,0,4.0,1,2.0,1,4,1,3.0,1,22257.0,1,1,0
301649,43.0,0,1,33.0,2,0,2,3.0,3,5.0,1,1.0,0,4,1,0.0,3,25820.0,2,2,0
301650,21.0,0,1,13.0,2,0,4,5.0,0,3.0,3,3.0,1,1,0,1.0,1,21604.0,1,0,1
301651,46.0,0,3,16.0,2,0,4,5.0,1,3.0,0,3.0,0,3,0,1.0,2,24271.0,1,3,0
301652,60.0,0,1,21.0,2,0,3,4.0,3,3.0,2,2.0,1,5,1,1.0,3,29190.0,2,4,1
301653,40.0,1,1,8.0,2,1,2,4.0,0,3.0,2,3.0,0,5,0,1.0,1,17809.0,1,2,0
301654,35.0,1,1,29.0,3,1,3,5.0,0,3.0,1,1.0,0,1,1,0.0,1,17705.0,1,1,0
301655,36.0,1,2,15.0,1,1,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0,1,2,0
301656,34.0,0,3,32.0,3,0,3,4.0,1,3.0,1,3.0,0,3,0,2.0,2,23217.0,1,1,0
301657,32.0,0,1,17.0,3,0,3,4.0,3,3.0,1,6.0,0,1,1,2.0,3,29709.0,2,1,0
301658,50.0,1,1,7.0,2,1,3,4.0,4,3.0,2,6.0,0,3,1,1.0,0,34057.0,2,3,0
301659,27.0,0,1,15.0,3,1,2,3.0,0,4.0,1,7.0,0,3,0,0.0,1,17024.0,1,1,0
301660,48.0,1,1,6.0,2,1,3,4.0,3,3.0,2,1.0,1,5,0,2.0,3,20381.0,1,3,1
301661,47.0,0,3,33.0,2,0,3,1.0,1,3.0,3,5.0,1,4,1,2.0,2,21397.0,1,3,1
301662,35.0,0,1,16.0,2,1,4,4.0,1,5.0,1,6.0,0,3,0,2.0,2,24024.0,1,1,1
301663,39.0,1,3,27.0,2,1,2,4.0,1,3.0,0,4.0,1,1,0,1.0,2,21120.0,1,2,0
301664,36.0,1,1,9.0,2,1,3,1.0,1,5.0,1,7.0,0,1,1,2.0,2,21842.0,1,2,0
301665,24.0,1,1,29.0,3,1,2,1.0,0,3.0,1,2.0,1,4,0,0.0,1,17725.0,1,0,0
301666,30.0,1,3,16.0,3,0,3,6.0,0,4.0,3,3.0,0,1,1,2.0,1,21438.0,1,1,1
301667,35.0,1,1,7.0,2,0,3,5.0,0,4.0,0,7.0,0,1,1,2.0,1,21972.0,1,1,0
301668,47.0,1,1,15.0,2,0,3,3.0,0,3.0,2,5.0,0,3,1,0.0,1,17105.0,1,3,0
301669,33.0,1,3,20.0,2,1,4,4.0,1,3.0,1,4.0,0,1,0,3.0,2,23081.0,1,1,0
301670,33.0,1,1,20.0,3,0,3,3.0,0,4.0,0,2.0,0,5,0,0.0,1,17756.0,1,1,0
301671,39.0,0,1,9.0,2,0,4,2.0,1,5.0,3,8.0,1,1,0,1.0,2,24658.0,1,2,0
301672,35.0,1,3,10.0,3,0,4,5.0,1,3.0,1,5.0,1,3,0,1.0,2,26781.0,2,1,0
301673,46.0,1,1,7.0,3,0,4,4.0,0,3.0,1,5.0,0,5,1,1.0,1,20948.0,1,3,0
301674,32.0,1,3,14.0,1,1,4,2.0,1,3.0,1,6.0,0,1,1,2.0,2,25607.0,2,1,0
301675,46.0,1,1,7.0,1,1,4,4.0,3,4.0,1,3.0,0,3,1,2.0,3,26119.0,2,3,0
301676,28.0,0,1,9.0,3,1,3,4.0,0,3.0,2,4.0,0,3,0,2.0,1,21258.0,1,1,0
301677,32.0,1,3,13.0,3,1,3,3.0,1,3.0,0,5.0,0,5,1,1.0,2,24204.0,1,1,0
301678,55.0,1,1,26.0,3,0,4,4.0,1,5.0,1,2.0,1,3,0,3.0,2,24163.0,1,3,0
301679,33.0,0,1,9.0,2,0,2,3.0,0,3.0,1,2.0,1,1,1,1.0,1,17909.0,1,1,0
301680,54.0,1,3,15.0,3,1,4,4.0,4,3.0,1,7.0,0,3,1,1.0,0,30514.0,2,3,0
301681,35.0,1,3,7.0,3,1,4,2.0,1,3.0,1,2.0,0,5,1,3.0,2,28403.0,2,1,0
301682,36.0,1,1,9.0,2,0,4,4.0,0,5.0,1,3.0,1,1,1,2.0,1,20752.0,1,2,1
301683,54.0,1,1,30.0,2,0,4,4.0,4,3.0,2,8.0,0,5,1,2.0,0,32953.0,2,3,0
301684,35.0,1,1,7.0,2,1,3,5.0,0,3.0,0,3.0,1,2,0,1.0,1,22300.0,1,1,0
301685,44.0,1,1,6.0,3,1,2,3.0,0,3.0,2,7.0,1,4,0,1.0,1,17436.0,1,2,0
301686,32.0,1,3,27.0,2,0,4,6.0,1,3.0,0,5.0,1,3,1,1.0,2,23237.0,1,1,1
301687,41.0,1,2,16.0,2,1,3,4.0,2,3.0,1,4.0,0,1,1,1.0,4,34141.0,2,2,0
301688,33.0,1,1,7.0,3,1,3,4.0,1,3.0,0,3.0,1,4,1,1.0,2,24840.0,1,1,0
301689,36.0,1,3,14.0,2,0,3,4.0,1,3.0,1,3.0,1,4,1,2.0,2,23882.0,1,2,0
301690,40.0,1,1,26.0,1,1,3,3.0,3,3.0,0,5.0,0,3,1,1.0,3,25322.0,2,2,0
301691,38.0,1,3,8.0,3,1,2,3.0,3,4.0,3,1.0,0,4,1,1.0,3,22351.0,1,2,0
301692,32.0,1,1,15.0,2,0,4,4.0,1,3.0,3,3.0,0,5,0,2.0,2,23102.0,1,1,0
301693,36.0,1,3,16.0,1,0,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,20673.0,1,2,0
301694,36.0,1,1,12.0,1,1,4,4.0,3,4.0,3,2.0,0,3,0,1.0,3,26773.0,2,2,0
301695,48.0,0,3,10.0,3,0,3,4.0,4,3.0,1,2.0,1,5,1,1.0,0,32448.0,2,3,0
301696,39.0,1,3,7.0,2,1,3,5.0,0,5.0,3,6.0,0,3,0,2.0,1,21536.0,1,2,0
301697,33.0,1,3,7.0,3,1,4,5.0,0,4.0,1,2.0,0,1,0,3.0,1,20947.0,1,1,0
301698,32.0,0,1,7.0,3,1,3,6.0,1,3.0,0,2.0,0,3,1,1.0,2,23023.0,1,1,0
301699,39.0,1,1,6.0,3,1,2,2.0,3,3.0,1,1.0,0,3,1,0.0,3,24613.0,1,2,0
301700,30.0,1,1,8.0,3,1,2,4.0,0,3.0,2,1.0,0,4,0,0.0,1,17720.0,1,1,0
301701,35.0,1,3,6.0,3,1,3,3.0,3,4.0,0,2.0,0,4,1,2.0,3,22295.0,1,1,0
301702,33.0,0,1,31.0,2,1,4,4.0,1,3.0,0,3.0,0,4,1,1.0,2,23987.0,1,1,0
301703,56.0,1,1,11.0,2,1,2,4.0,1,3.0,0,2.0,1,4,0,1.0,2,22713.0,1,4,0
301704,34.0,0,1,10.0,2,0,3,4.0,0,3.0,1,3.0,1,1,1,2.0,1,21587.0,1,1,0
301705,27.0,1,1,10.0,3,1,3,2.0,0,3.0,0,3.0,0,5,1,2.0,1,23098.0,1,1,0
301706,28.0,1,1,11.0,2,0,4,4.0,0,3.0,2,3.0,0,1,0,1.0,1,20996.0,1,1,0
301707,26.0,1,1,10.0,3,1,4,4.0,0,5.0,1,7.0,0,5,1,2.0,1,22709.0,1,1,1
301708,51.0,1,1,35.0,3,1,4,2.0,0,3.0,1,3.0,1,1,0,2.0,1,21899.0,1,3,0
301709,44.0,1,3,32.0,3,1,4,5.0,3,3.0,1,7.0,0,4,1,2.0,3,29476.0,2,2,0
301710,29.0,0,3,11.0,3,1,3,4.0,1,3.0,0,3.0,0,2,1,1.0,2,22899.0,1,1,0
301711,48.0,0,3,11.0,3,1,3,4.0,1,3.0,3,5.0,0,4,0,2.0,2,21654.0,1,3,0
301712,38.0,0,2,16.0,2,1,3,3.0,1,3.0,1,4.0,0,3,0,2.0,2,21077.0,1,2,0
301713,34.0,0,1,32.0,1,0,3,4.0,0,3.0,1,2.0,0,1,1,0.0,1,17029.0,1,1,0
301714,51.0,1,1,17.0,1,1,4,5.0,3,3.0,2,8.0,0,5,0,3.0,3,29174.0,2,3,0
301715,37.0,1,1,34.0,3,1,4,4.0,1,3.0,1,8.0,0,3,0,1.0,2,23915.0,1,2,0
301716,32.0,1,1,33.0,2,1,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21589.0,1,1,0
301717,30.0,1,3,30.0,2,0,3,5.0,3,5.0,1,3.0,0,3,1,2.0,3,26014.0,2,1,1
301718,34.0,0,1,7.0,3,1,3,5.0,0,3.0,1,3.0,0,3,0,1.0,1,20686.0,1,1,0
301719,43.0,1,3,7.0,2,1,3,4.0,1,3.0,0,3.0,0,3,1,1.0,2,23585.0,1,2,0
301720,43.0,0,1,15.0,3,1,3,3.0,1,3.0,1,4.0,1,3,1,0.0,2,20679.0,1,2,0
301721,32.0,0,1,31.0,1,0,2,4.0,1,3.0,3,4.0,0,1,1,1.0,2,23916.0,1,1,0
301722,46.0,1,1,14.0,3,0,3,4.0,0,3.0,1,6.0,1,3,0,2.0,1,23155.0,1,3,0
301723,31.0,0,1,9.0,3,0,3,4.0,0,3.0,2,2.0,0,4,1,1.0,1,21242.0,1,1,0
301724,29.0,1,1,6.0,2,0,2,4.0,0,5.0,1,2.0,1,1,0,0.0,1,17319.0,1,1,1
301725,44.0,1,1,15.0,2,1,3,3.0,0,5.0,1,2.0,1,3,1,0.0,1,17559.0,1,2,0
301726,34.0,1,3,20.0,1,0,2,3.0,0,3.0,1,2.0,1,5,1,0.0,1,17579.0,1,1,0
301727,44.0,1,1,19.0,2,1,3,5.0,4,4.0,1,3.0,0,3,0,2.0,0,33014.0,2,2,0
301728,34.0,1,1,14.0,3,1,3,4.0,3,3.0,1,2.0,0,4,1,1.0,3,30369.0,2,1,0
301729,52.0,1,3,31.0,3,0,3,5.0,1,4.0,3,2.0,1,5,1,2.0,2,21516.0,1,3,1
301730,36.0,1,1,32.0,3,0,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,29066.0,2,2,0
301731,41.0,1,1,18.0,1,0,2,3.0,2,3.0,0,2.0,0,4,1,0.0,4,34545.0,2,2,1
301732,23.0,1,1,15.0,3,1,2,3.0,0,5.0,1,2.0,0,3,1,0.0,1,17500.0,1,0,0
301733,55.0,1,3,24.0,2,0,2,3.0,4,4.0,2,4.0,0,1,1,0.0,0,31835.0,2,3,0
301734,49.0,0,3,31.0,2,1,4,6.0,0,3.0,2,3.0,1,1,1,3.0,1,21237.0,1,3,1
301735,31.0,1,1,8.0,2,1,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17695.0,1,1,0
301736,44.0,1,1,13.0,3,0,4,5.0,1,3.0,3,3.0,1,4,1,2.0,2,22759.0,1,2,0
301737,35.0,1,3,9.0,2,1,3,3.0,3,3.0,1,7.0,0,5,0,1.0,3,22823.0,1,1,0
301738,38.0,1,1,23.0,2,0,3,4.0,3,3.0,0,1.0,0,2,0,2.0,3,23823.0,1,2,0
301739,23.0,1,1,15.0,2,1,4,6.0,0,5.0,1,3.0,0,1,0,2.0,1,21129.0,1,0,0
301740,50.0,0,1,8.0,3,0,1,3.0,4,5.0,1,3.0,0,3,0,0.0,0,32856.0,2,3,0
301741,37.0,1,1,16.0,3,1,4,5.0,0,3.0,0,2.0,1,2,0,2.0,1,22066.0,1,2,1
301742,38.0,1,2,6.0,2,1,2,1.0,0,3.0,0,2.0,0,4,1,0.0,1,17844.0,1,2,0
301743,32.0,1,3,10.0,3,1,2,5.0,3,3.0,1,2.0,0,1,1,0.0,3,25400.0,2,1,1
301744,37.0,0,1,25.0,2,1,4,4.0,1,3.0,3,4.0,0,3,0,2.0,2,26457.0,2,2,0
301745,27.0,0,3,14.0,2,1,2,3.0,3,3.0,3,2.0,0,1,1,0.0,3,23726.0,1,1,0
301746,33.0,0,3,33.0,3,1,4,4.0,1,3.0,0,2.0,0,4,1,3.0,2,23143.0,1,1,0
301747,29.0,1,1,34.0,3,0,3,6.0,1,5.0,1,2.0,0,4,1,1.0,2,23886.0,1,1,0
301748,47.0,1,1,9.0,1,1,3,4.0,1,3.0,1,4.0,0,2,1,1.0,2,26057.0,2,3,0
301749,53.0,1,1,10.0,3,1,3,5.0,3,3.0,0,4.0,1,2,0,1.0,3,26647.0,2,3,0
301750,30.0,1,1,11.0,1,0,2,3.0,0,5.0,1,6.0,0,5,1,1.0,1,18204.0,1,1,0
301751,33.0,1,1,10.0,2,0,3,4.0,3,3.0,2,5.0,0,2,1,2.0,3,29837.0,2,1,0
301752,43.0,0,1,15.0,2,1,2,3.0,0,3.0,2,5.0,0,3,0,1.0,1,17438.0,1,2,0
301753,45.0,0,1,30.0,3,1,4,4.0,1,4.0,0,6.0,0,3,1,1.0,2,20720.0,1,2,0
301754,37.0,1,3,22.0,3,1,3,4.0,1,3.0,1,5.0,0,5,1,2.0,2,21334.0,1,2,0
301755,44.0,0,1,8.0,3,1,2,3.0,3,3.0,3,6.0,1,1,0,1.0,3,25209.0,2,2,0
301756,59.0,0,2,8.0,2,0,2,4.0,2,3.0,1,1.0,0,1,0,1.0,4,33844.0,2,4,0
301757,34.0,1,1,17.0,3,1,3,6.0,0,3.0,1,2.0,0,5,0,1.0,1,22086.0,1,1,1
301758,44.0,1,1,10.0,2,1,3,1.0,2,5.0,1,2.0,0,5,1,2.0,4,34190.0,2,2,0
301759,49.0,1,1,11.0,1,1,3,3.0,1,3.0,0,3.0,0,3,0,0.0,2,21651.0,1,3,0
301760,32.0,1,1,6.0,2,1,3,3.0,0,5.0,2,2.0,0,1,0,1.0,1,17956.0,1,1,0
301761,36.0,1,3,25.0,3,0,3,4.0,1,3.0,0,3.0,0,4,1,1.0,2,23279.0,1,2,0
301762,26.0,1,1,12.0,2,0,3,3.0,0,3.0,0,2.0,1,2,0,0.0,1,17659.0,1,1,0
301763,26.0,1,1,9.0,3,1,4,2.0,0,5.0,3,2.0,0,1,0,2.0,1,22102.0,1,1,0
301764,21.0,1,1,24.0,2,0,3,3.0,0,3.0,2,2.0,0,3,1,2.0,1,17693.0,1,0,1
301765,32.0,1,1,8.0,3,0,3,1.0,1,3.0,2,1.0,0,3,0,0.0,2,20055.0,1,1,0
301766,36.0,1,3,15.0,2,0,4,4.0,0,3.0,0,3.0,0,3,0,1.0,1,21250.0,1,2,0
301767,32.0,0,1,6.0,2,0,3,4.0,0,4.0,0,7.0,0,3,1,0.0,1,17332.0,1,1,0
301768,20.0,1,1,16.0,2,1,3,4.0,0,5.0,2,3.0,0,3,0,2.0,1,21230.0,1,0,0
301769,52.0,1,3,21.0,2,0,3,4.0,1,3.0,0,6.0,0,3,0,2.0,2,23614.0,1,3,0
301770,51.0,1,1,8.0,3,1,2,5.0,1,4.0,1,6.0,0,2,0,0.0,2,20482.0,1,3,0
301771,48.0,0,1,7.0,3,0,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0,2,3,0
301772,30.0,0,1,29.0,2,1,3,5.0,0,3.0,1,2.0,0,3,1,2.0,1,17613.0,1,1,0
301773,42.0,1,1,15.0,3,0,4,4.0,0,5.0,1,3.0,1,3,0,3.0,1,22781.0,1,2,1
301774,45.0,1,1,15.0,2,1,2,3.0,1,4.0,1,1.0,0,4,1,0.0,2,17348.0,1,2,0
301775,33.0,0,3,18.0,2,1,3,2.0,1,3.0,1,2.0,0,3,1,1.0,2,23385.0,1,1,1
301776,31.0,1,3,13.0,2,1,2,4.0,3,3.0,1,1.0,0,3,1,0.0,3,26557.0,2,1,0
301777,35.0,0,1,9.0,2,1,3,5.0,1,3.0,0,3.0,0,4,0,1.0,2,28225.0,2,1,0
301778,35.0,1,1,6.0,2,0,2,1.0,0,3.0,2,4.0,0,3,1,1.0,1,17506.0,1,1,0
301779,47.0,1,3,8.0,2,0,2,1.0,4,4.0,1,7.0,0,1,0,0.0,0,30972.0,2,3,0
